id,name,sku,size,category,page,image_path,catalogs,description,inset_path,jaw_path,original_image_path
auto_p21_right00,Autoclave Wing Nut Type (Mirror Finish) Aluminum Body,45027 to 45032,"Dial size : 2.5"". Dial show measurement in 2 units (i) kg/cm² (ii) lb/inch². Full scale dial",Autoclave & Sterilizer,21,dataset/processed/auto_p21_right00_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 21, ""image_path"": ""dataset/processed/auto_p21_right00_full.png""}]","All autoclaves are constructed from heavy gauge aluminum. It’s generates steam under pressure and temperature between 120°C to 135°C. Made from seamless Aluminium, top loading autoclaves. Seamless construction ensures bacteria free environment. 25-30 minutes sterilizing cycle at 121º c. With two stages over pressure protection system incorporating a calibrated continuous bleeding pressure stopcock and pressure release weight valve. With heat resistant handles and steam release / control valve. Pressure Gauge : Colour coded pressure gauge showing internal chamber condi- tions during the cycle. Sterilization zone in green colour is shown from 15 psi to 20 psi (OR 1.034 bar to 1.378 bar) which is equivalent to temperature of 121°c to 127°c. Dial size : 2.5"". Dial show measurement in 2 units (i) kg/cm² (ii) lb/inch². Full scale dial of pressure gauge is 0-30 lb/ inch² or 0-2 kg/ cm². Caution zone in red colour. Supplied with inner & outer stand. Optional : 1 Hr. Rotary Timer and Sterilizing Drum in extra cost SKU 45027 45028 45029 Approx. Size (Dia. X H) 300 X 300mm (12""x12"") - 2 KW Load 300 X 380mm (12""x15"") - 2 KW Load 350 X 380mm (14""x15"") - 2 KW Load Approx. Capacity 21 Ltrs. 27 Ltrs. 37 Ltrs. Mirror Finish, Electric, 220V. 50Hz. Single Phase SKU 45030 45031 45032 Mirror Finish,",,dataset/processed/auto_p21_right00_jaw.png,dataset/processed/auto_p21_right00.png
auto_p21_right01,Autoclave 10 Litre (Pressure Cooker Type) Stainless Steel Body,45035 to 45036,"Approx. dimension: 9"" x 11"".",Autoclave & Sterilizer,21,dataset/processed/auto_p21_right01_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 21, ""image_path"": ""dataset/processed/auto_p21_right01_full.png""}]","Made of Stainless Steel 304 Grade. Pressure cooker type Deluxe Quality. Complete with Double Safety Valve. Supplied with Inner Stand. Approx. dimension: 9"" x 11"". Approx. capacity: 10 Litre. SKU 45035 45036 Type Electric Non-Electric",,dataset/processed/auto_p21_right01_jaw.png,dataset/processed/auto_p21_right01.png
auto_p21_right02,Fully Automatic Microchip Controlled Autoclave,,Standard Size,Autoclave & Sterilizer,21,dataset/processed/auto_p21_right02_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 21, ""image_path"": ""dataset/processed/auto_p21_right02_full.png""}]","Light compact portable easy to use top loading autoclave. Fast & silent sterilization cycle at 121 ° C. The sterilization Cycle is Microchip controlled with time adjustment facility. The LED Display shows the internal chamber temperature and sterilizing time. It consumes less power & reduce electricity bills. Equipped with double ""Over Pressure"" protection system. Extended life Lid Gasket and Heating Element. Color-coded Pressure Gauge show internal chamber condition during the cycle. This is the fully automatic microchip controlled autoclave. It's a unique vessel that gener- ates steam under pressure and temperature between 120º to 125º Celsius. On reaching a pre specified time which results in safe and guaranteed sterilization. It is sturdily constructed in rust-proof, heavy gauge aluminium sheet. ""This autoclave"" offers a single step operation for quick and easy use and light sequences shows the cycle's profess. This autoclave offers the most cost effective solution for Steam sterilization. Features",,dataset/processed/auto_p21_right02_jaw.png,dataset/processed/auto_p21_right02.png
auto_p22_left00,Autoclave 30 Litre (Mirror Finish) Stainless Steel Body,45033 to 45034,Size,Autoclave & Sterilizer,22,dataset/processed/auto_p22_left00_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 22, ""image_path"": ""dataset/processed/auto_p22_left00_full.png""}]","Construction: These portable vertical autoclaves are made out of thick high quality stainless steel sheet, deep drawn to cylindrical shape, having no joints and welding. Seamless construction allows no bacteria residue and free from dirt accumulation. Fitted with pressure gauge, safety valve (weight type), seam/pressure release cock, lid handle. Lid is similar to pressure cooker with locking over rubber gasket. Stainless steel seamless construction. Portable vertical pressure type, easy to use top loading autoclaves. The steam pressure inside with autoclave can develop from 1.10 kgf / sq.cm (15 psi) to 1.25 kgf / sq.cm (18 psi). Equipped with top handle pressure gauge and pressure release valve. Features SKU 45033 45034 Size 350 x 300mm = 14"" x 12"" 350 x 300mm = 14"" x 12"" Capacity 30 Ltrs. 30 Ltrs. Type Electric Non-Electric",,dataset/processed/auto_p22_left00_jaw.png,dataset/processed/auto_p22_left00.png
auto_p22_left01,"Autoclave, Aluminium, Seamless, Wing Nut Type, General Quality",45021 to 45026,Approx. Size (Dia. X H),Autoclave & Sterilizer,22,dataset/processed/auto_p22_left01_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 22, ""image_path"": ""dataset/processed/auto_p22_left01_full.png""}]","Construction: These autoclaves are made of aluminum. The drum is deep drawn & the ring on top is riveted. The lid is made by casting. Locking of lid by 6 nuts with rubber gasket seal in between (not metal to metal seal). Two safety valves, pressure gauge, flexible metal rubbing to exhaust air. Includes outer stand, inner aluminum container, inner tripod stand. SKU 45021 45022 45023 Approx. Size (Dia. X H) 300 x 300mm = 12"" x 12"" 300 x 380mm = 12"" x 15"" 350 x 380mm = 14"" x 15"" Approx. Capacity 20 Ltrs. 25 Ltrs. 35 Ltrs. Mirror Finish, General Quality, Electric SKU 45024 45025 45026 Approx. Size (Dia. X H) 300 x 300mm = 12"" x 12"" 300 x 380mm = 12"" x 15"" 350 x 380mm = 14"" x 15"" Approx. Capacity 20 Ltrs. 25 Ltrs. 35 Ltrs. Mirror Finish, General Quality, Non-Electric",,dataset/processed/auto_p22_left01_jaw.png,dataset/processed/auto_p22_left01.png
auto_p22_left02,Front Loading Autoclave 15 Litre,45039,Standard Size,Autoclave & Sterilizer,22,dataset/processed/auto_p22_left02_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 22, ""image_path"": ""dataset/processed/auto_p22_left02_full.png""}]","Class-N Front Loading Autoclave. With thermal vacuum, fully automatic with dry cycle. 15 Lt. capacity with Micro Processor control. Digital Display of Pressure & temperature Double locker on door safety feature A pressurized steam autoclave, with thermal air ventilation & drying cycle, handles N type instruments. Automatic diagnostic & alarm system is installed",,dataset/processed/auto_p22_left02_jaw.png,dataset/processed/auto_p22_left02.png
auto_p23_right00,"Dental Autoclave Micro Chip Controlled, 10 Liters",45050,"Suitable for Single Drum size 8"" X 8""",Autoclave & Sterilizer,23,dataset/processed/auto_p23_right00_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 23, ""image_path"": ""dataset/processed/auto_p23_right00_full.png""}]","Chamber Diameter Total height with lid Capacity with lid Sterilizing Temperature Operating Pressure Wattage Power Supply Display Sterilizing Cycle Suitable for Single Drum size 8"" X 8"" 225 mm 280 mm 10 ltrs. 121°C 15 psi 1000 w 220 v LED Digital Display Micro Chip Controlled The IndoSurgicals Dental Autoclave Micro Chip Controlled is fully automatic autoclave. It's a unique machanism generates steam under pressure and tempera- subject to a saturated steam environment for a pre specified time which results in safe and complete sterilization. It is sturdily constructed in rust-proof, heavy gauge Aluminum sheet.",,dataset/processed/auto_p23_right00_jaw.png,dataset/processed/auto_p23_right00.png
auto_p23_right01,"Dental Autoclave, Epoxy Finish, Pressure cooker type, Electric, 10 Liters",45051 to 45055,"Suitable for Single Drum size 8"" X 8""",Autoclave & Sterilizer,23,dataset/processed/auto_p23_right01_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 23, ""image_path"": ""dataset/processed/auto_p23_right01_full.png""}]","Chamber Diameter: 225 mm Total height with lid: 280 mm Capacity with lid: 10 ltrs. Sterilizing Temperature: 121°C Operating Pressure: 15 psi Wattage: 1000 w Power Supply: 220 v Timer: Rotary 60 min. Suitable for Single Drum size 8"" X 8"" SKU 45051 45052 45053 45054 45055 Color Pink Light Blue Dark Blue Green Cream",,dataset/processed/auto_p23_right01_jaw.png,dataset/processed/auto_p23_right01.png
auto_p23_right02,"Vertical Autoclave Stainless Steel Economy Model (Double Wall, Nut Locking)",45201 to 45204,Approx. Size (Inch),Autoclave & Sterilizer,23,dataset/processed/auto_p23_right02_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 23, ""image_path"": ""dataset/processed/auto_p23_right02_full.png""}]","Introducing the IndoSurgicals Vertical Autoclave Stainless Steel Economy Model, a reliable and cost-effective solution for your sterilization needs. As one of the leading manufacturers, suppliers, and exporters of Vertical Autoclaves, IndoSurgicals Private Limited takes pride in providing the best quality products to hospitals, healthcare facilities, clinics, food processing units, pharmaceutical manufacturing units, tissue culture labs, and laboratories worldwide. SKU 45201 45202 45203 45204 Approx. Size (Inch) 10” x 18” 12” x 22” 16” x 24” 16” x 28” Approx. Capacity (Ltrs.) 23 Ltrs. 40 Ltrs. 78 Ltrs. 90 Ltrs.",,dataset/processed/auto_p23_right02_jaw.png,dataset/processed/auto_p23_right02.png
auto_p24_left00,"Vertical Autoclave Stainless Steel Vertical Autoclave with Digital Controller er (Double Wall, Nut Locking) (Double Wall, Nut Locking)",45206 to 45229,Size,Autoclave & Sterilizer,24,dataset/processed/auto_p24_left00_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 24, ""image_path"": ""dataset/processed/auto_p24_left00_full.png""}]","SKU 45206 45207 45208 45209 45210 45211 45212 45213 45214 45215 45216 Size 10” x 18” 12” x 22” 12"" x 28"" 14” x 22” 14” x 25” 16” x 24” 16"" x 28"" 18” x 24” 18"" x 30"" 20"" x 30"" 22” x 30” Capacity 23 Ltrs. 40 Ltrs. 50 Ltrs. 52 Ltrs. 60 Ltrs. 78 Ltrs. 90 Ltrs. 100 Ltrs. 120 Ltrs 150 Ltrs. 180 Ltrs. SKU 45219 45220 45221 45222 45223 45224 45225 45226 45227 45228 45229",,dataset/processed/auto_p24_left00_jaw.png,dataset/processed/auto_p24_left00.png
auto_p24_left01,"Vertical Autoclave Hi-Pressure with Digital Controller (Triple Wall, Nut Locking)",45221 to 45284,Size,Autoclave & Sterilizer,24,dataset/processed/auto_p24_left01_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 24, ""image_path"": ""dataset/processed/auto_p24_left01_full.png""}]",SKU 45221 45222 45223 45224 45225 Size 12” x 22” 14” x 25” 16” x 24” 18” x 24” 22” x 30” Capacity 40 Ltrs. 60 Ltrs. 78 Ltrs. 100 Ltrs. 180 Ltrs. SKU 45280 45281 45282 45283 45284,,dataset/processed/auto_p24_left01_jaw.png,dataset/processed/auto_p24_left01.png
auto_p24_left02,"Vertical Autoclave Stainless Steel Vertical Autoclave SS with Digital controller oller (Double Wall, Radial Locking) (Double wall, Radial Locking)",45288 to 45307,Size,Autoclave & Sterilizer,24,dataset/processed/auto_p24_left02_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 24, ""image_path"": ""dataset/processed/auto_p24_left02_full.png""}]","SKU 45288 45289 45290 45291 45292 45293 45294 45295 Size 10” x 18” 12” x 22” 14"" x 22"" 14"" x 25"" 16"" x 24"" 18"" x 24"" 20"" x 30"" 22"" x 30"" Capacity 23 Ltrs. 40 Ltrs. 52 Ltrs. 60 Ltrs. 78 Ltrs. 100 Ltrs. 150 Ltrs. 180 Ltrs. SKU 45300 45301 45302 45303 45304 45305 45306 45307",,dataset/processed/auto_p24_left02_jaw.png,dataset/processed/auto_p24_left02.png
auto_p25_right00,"Vertical Autoclave with Digital Controller Hi-Pressure (Triple Wall, Radial Locking)",45310 to 45323,Size,Autoclave & Sterilizer,25,dataset/processed/auto_p25_right00_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 25, ""image_path"": ""dataset/processed/auto_p25_right00_full.png""}]",SKU 45310 45311 45312 45313 45314 45315 Size 12” x 22” 14” x 22” 14” x 25” 16” x 24” 18” x 24” 22” x 30” Capacity 40 Ltrs. 52 Ltrs. 60 Ltrs. 78 Ltrs. 100 Ltrs. 180 Ltrs. SKU 45318 45319 45320 45321 45322 45323 Horizontal Autoclave,,dataset/processed/auto_p25_right00_jaw.png,dataset/processed/auto_p25_right00.png
auto_p25_right01,"Horizontal Autoclave Cylindrical Horizontal Autoclave Cylindrical (Double Wall, Radial locking) (Triple Wall, Radial locking)",45325 to 45341,Size,Autoclave & Sterilizer,25,dataset/processed/auto_p25_right01_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 25, ""image_path"": ""dataset/processed/auto_p25_right01_full.png""}]","SKU 45325 45326 45327 45328 45329 45330 45331 Size 12” x 20” 16"" x 24"" 16"" x 36"" 16"" x 48"" 20"" x 36"" 20"" x 48"" 22"" x 48"" Capacity 40 Ltrs. 78 Ltrs. 120 Ltrs. 150 Ltrs. 185 Ltrs. 250 Ltrs. 300 Ltrs. SKU 45335 45336 45337 45338 45339 45340 45341",,dataset/processed/auto_p25_right01_jaw.png,dataset/processed/auto_p25_right01.png
auto_p25_right02,"Horizontal Autoclave Rectangular Fully Automatic Double Door (Triple Wall, Radial locking) Horizontal Autoclave",45346 to 45349,Size: 600 x 600 x 1200mm,Autoclave & Sterilizer,25,dataset/processed/auto_p25_right02_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 25, ""image_path"": ""dataset/processed/auto_p25_right02_full.png""}]",Size: 600 x 600 x 1200mm Chamber Capacity: 432 ltrs. SKU 45346 45347 45348 45349 Size 450X450X900 600X600X900 600X600X1200 600X900X1500 Capacity 190 Litres 330 Litres 450 Litres 810 Litres,,dataset/processed/auto_p25_right02_jaw.png,dataset/processed/auto_p25_right02.png
auto_p26_left00,UV Cabinet,45101 to 45102,Chamber Dimension,Autoclave & Sterilizer,26,dataset/processed/auto_p26_left00_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 26, ""image_path"": ""dataset/processed/auto_p26_left00_full.png""}]","SKU 45101 45102 Chamber Dimension 12 Trays - 300 X 190 X 510mm 15 Trays - 300 X 190 X 572mm Power Consumption 8 watts UV Tubes 16 watts UV Tubes Power Supply 220V 50Hz 220V 50Hz The Ultraviolet Chamber is fabricated in rust-proof, heavy gauge MS sheet with fine Epoxy powder coated finish. The effectiveness and UV intensity is achieved by using mirror finish sheet which reflects the UV rays to pass uniformly through entire work surface area within the cabinet. It accommodates 12 & 15 Stainless steel specially designed die pressed trays. The UV Germicidal Tube is mounted on the reflector on the door side which emits UV rays. UV-protection glass blocks UV exposure outside the cabinet when under operation. Magnetic gasket seals the chamber and door switch interlocks immediately cut out the UV source when the door is opened, preventing accidental UV exposure.",,dataset/processed/auto_p26_left00_jaw.png,dataset/processed/auto_p26_left00.png
auto_p26_left01,"Instrument Sterilizers, Electric",45040 to 45042,Size (mm) L X B X H,Autoclave & Sterilizer,26,dataset/processed/auto_p26_left01_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 26, ""image_path"": ""dataset/processed/auto_p26_left01_full.png""}]","SKU 45040 45041 45042 Size (mm) L X B X H 300 x 150 x 125 425 x 200 x 150 510 x 200 x 150 Size (inch) L X B X H 12 x 6 x 5"" 17 x 8 x 6"" 20 x 8 x 6"" Instrument Sterilizers, electric, with hinged lid fitted with immersion rod and water outlet tap. Seamless stainless steel construction. Fitted with automatic cutoff safety pin device, thermostat & tray lifting arrangement.",,dataset/processed/auto_p26_left01_jaw.png,dataset/processed/auto_p26_left01.png
auto_p26_left02,Bowl & Utensils Sterilizer Electric,45057 to 45060,Sizes can be made according to the customer requirement.,Autoclave & Sterilizer,26,dataset/processed/auto_p26_left02_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 26, ""image_path"": ""dataset/processed/auto_p26_left02_full.png""}]","SKU 45057 45058 45059 45060 Note: Sizes can be made according to the customer requirement. Size (inch) 20"" x 20"" x 16"" 24"" x 12"" x 12"" 24"" x 20"" x 20"" 24"" x 24"" x 20"" Bowls & Utensils Sterilizers SS, Complete with Tray Stand fitted with Water Outlet. The Bowl and Utensils Sterilizer is electrically operated and fitted with a thermo- stat for temperature control.",,dataset/processed/auto_p26_left02_jaw.png,dataset/processed/auto_p26_left02.png
auto_p26_left03,Formalin Chamber,45248 to 45254,Approx. Size (Inch),Autoclave & Sterilizer,26,dataset/processed/auto_p26_left03_full.png,"[{""catalog"": ""Autoclave & Sterilizer Catalog"", ""page"": 26, ""image_path"": ""dataset/processed/auto_p26_left03_full.png""}]","SKU 45248 45249 45250 45251 45252 45253 45254 Approx. Size (Inch) 10"" x 7"" x 6"" 14"" x 8"" x 6"" 14"" x 8"" x 8"" 20"" x 8"" x 8"" 23"" x 8"" x 8"" 26"" x 8"" x 8"" 23"" x 12"" x 12"" Type Two Trays Two Trays Three Trays Three Trays Three Trays Three Trays Three Trays Made from 5mm thick superior quality acrylic sheet. Corrosion proof, Transparent & Lightweight. Also available in 3mm, 4mm & 6mm thick acrylic sheet.",,dataset/processed/auto_p26_left03_jaw.png,dataset/processed/auto_p26_left03.png
